,amount,commission,sid,status,time,symbol
687,-800,32.448,2010003622,1,2015/11/18,002399
688,-2800,74.7292,2010004250,1,2015/11/18,600998
689,-3300,18.7473,2010004625,1,2015/11/18,601258
690,-700,14.4781,2010005062,1,2015/11/18,601800
691,-900,13.4784,2010009693,1,2015/11/18,000166
692,-100,2.1034,2010000059,1,2015/11/19,600074
693,-100,3.3787,2010000171,1,2015/11/19,600196
694,-400,5.3352,2010000326,1,2015/11/19,600369
695,-100,2.0852,2010000336,1,2015/11/19,600380
696,-300,3.9312,2010000851,1,2015/11/19,601099
697,-500,8.2745,2010001278,1,2015/11/19,000783
698,-100,1.8564,2010001447,1,2015/11/19,002004
699,-100,6.643,2010001626,1,2015/11/19,002183
700,-200,6.3102,2010003291,1,2015/11/19,601788
701,-200,5.33,2010003546,1,2015/11/19,601688
702,-100,4.108,2010003622,1,2015/11/19,002399
703,-1100,17.1743,2010004185,1,2015/11/19,601377
704,-400,9.1468,2010000059,1,2015/11/20,600074
705,-100,3.2383,2010000156,1,2015/11/20,600180
706,-100,3.3345,2010000171,1,2015/11/20,600196
707,-400,8.0132,2010000336,1,2015/11/20,600380
708,-1200,23.1972,2010000393,1,2015/11/20,600466
709,-200,3.7414,2010001447,1,2015/11/20,002004
710,-300,19.2504,2010001626,1,2015/11/20,002183
711,-100,5.2975,2010003325,1,2015/11/20,300003
712,-1300,27.9019,2010003539,1,2015/11/20,300058
713,-500,6.5845,2010003570,1,2015/11/20,601158
714,-200,8.1796,2010003622,1,2015/11/20,002399
715,-2400,13.728,2010004625,1,2015/11/20,601258
716,-2600,58.9472,2010000059,1,2015/11/23,600074
717,-100,2.5792,2010000089,1,2015/11/23,600104
718,500,3.759,2010000156,1,2015/11/19,600180
719,400,3.0072,2010000156,1,2015/11/23,600180
720,100,1.1997,2010000279,1,2015/11/19,600315
721,300,0.9342,2010000326,1,2015/11/18,600369
722,600,1.8684,2010000326,1,2015/11/20,600369
723,200,0.6228,2010000326,1,2015/11/23,600369
724,900,4.1202,2010000336,1,2015/11/23,600380
725,300,4.5153,2010000381,1,2015/11/20,600446
726,-100,6.5221,2010000381,1,2015/11/23,600446
727,1200,5.4252,2010000393,1,2015/11/23,600466
728,400,2.004,2010000748,1,2015/11/20,600837
729,200,1.002,2010000748,1,2015/11/23,600837
730,600,1.8324,2010000851,1,2015/11/18,601099
731,1100,3.3594,2010000851,1,2015/11/20,601099
732,500,1.527,2010000851,1,2015/11/23,601099
733,500,1.7595,2010001083,1,2015/11/19,000540
734,200,0.7038,2010001083,1,2015/11/20,000540
735,1300,4.5747,2010001083,1,2015/11/23,000540
736,700,2.688,2010001278,1,2015/11/20,000783
737,400,1.536,2010001278,1,2015/11/23,000783
738,200,1.5168,2010001333,1,2015/11/20,000858
739,200,1.5168,2010001333,1,2015/11/23,000858
740,-500,9.321,2010001447,1,2015/11/23,002004
741,100,1.4931,2010001626,1,2015/11/23,002183
742,300,0.5994,2010003287,1,2015/11/19,601668
743,400,0.7992,2010003287,1,2015/11/20,601668
744,-200,1.7316,2010003287,1,2015/11/23,601668
745,100,0.7482,2010003291,1,2015/11/18,601788
746,300,2.2446,2010003291,1,2015/11/20,601788
747,-200,10.5456,2010003325,1,2015/11/23,300003
748,-500,10.712,2010003539,1,2015/11/23,300058
749,200,1.242,2010003546,1,2015/11/20,601688
750,200,1.242,2010003546,1,2015/11/23,601688
751,100,0.3015,2010003570,1,2015/11/19,601158
752,-600,7.839,2010003570,1,2015/11/23,601158
753,-100,6.669,2010003603,1,2015/11/23,300070
754,-100,4.1574,2010003622,1,2015/11/23,002399
755,300,1.0818,2010004185,1,2015/11/18,601377
756,1000,3.606,2010004185,1,2015/11/20,601377
757,600,3.5766,2010004250,1,2015/11/19,600998
758,300,1.7883,2010004250,1,2015/11/23,600998
759,1100,1.4454,2010004625,1,2015/11/19,601258
760,700,0.9198,2010004625,1,2015/11/23,601258
761,-900,18.7785,2010005062,1,2015/11/23,601800
762,500,1.749,2010009693,1,2015/11/20,000166
763,-300,4.5474,2010009693,1,2015/11/23,000166
764,200,1.1904,2010000089,1,2015/11/19,600104
765,-400,9.2508,2010000059,1,2015/11/24,600074
766,-500,12.948,2010000089,1,2015/11/24,600104
767,-500,16.9585,2010000156,1,2015/11/24,600180
768,-300,10.14,2010000171,1,2015/11/24,600196
769,-300,15.5961,2010000279,1,2015/11/24,600315
770,-2100,28.5012,2010000326,1,2015/11/24,600369
771,-400,8.1484,2010000336,1,2015/11/24,600380
772,-300,21.5241,2010000381,1,2015/11/24,600446
773,-1000,19.981,2010000393,1,2015/11/24,600466
774,-900,19.6794,2010000748,1,2015/11/24,600837
775,-2400,31.7616,2010000851,1,2015/11/24,601099
776,-400,4.992,2010000855,1,2015/11/24,601169
777,-1800,27.261,2010001083,1,2015/11/24,000540
778,-700,28.8561,2010001228,1,2015/11/24,000712
779,-1700,28.5974,2010001278,1,2015/11/24,000783
780,-200,6.5858,2010001333,1,2015/11/24,000858
781,-700,13.6409,2010001447,1,2015/11/24,002004
782,-200,13.0468,2010001626,1,2015/11/24,002183
783,-900,7.8039,2010003287,1,2015/11/24,601668
784,-1100,36.1361,2010003291,1,2015/11/24,601788
785,-200,11.1878,2010003325,1,2015/11/24,300003
786,-700,15.2061,2010003539,1,2015/11/24,300058
787,-1100,29.9442,2010003546,1,2015/11/24,601688
788,-800,10.4728,2010003570,1,2015/11/24,601158
789,-300,20.787,2010003603,1,2015/11/24,300070
790,-600,25.2564,2010003622,1,2015/11/24,002399
791,-1200,18.7512,2010004185,1,2015/11/24,601377
792,-300,7.9131,2010004250,1,2015/11/24,600998
793,-2000,11.362,2010004625,1,2015/11/24,601258
794,-400,8.242,2010005062,1,2015/11/24,601800
795,-1900,28.7755,2010009693,1,2015/11/24,000166
796,-200,4.524,2010000059,1,2015/11/25,600074
797,-400,14.2636,2010000156,1,2015/11/25,600180
798,-100,3.3475,2010000171,1,2015/11/25,600196
799,-400,7.9508,2010000336,1,2015/11/25,600380
800,-700,48.2482,2010000381,1,2015/11/25,600446
801,-200,4.082,2010000393,1,2015/11/25,600466
802,-1000,18.889,2010001447,1,2015/11/25,002004
803,-500,27.7875,2010003325,1,2015/11/25,300003
804,-200,13.507,2010003603,1,2015/11/25,300070
805,-100,2.5935,2010004250,1,2015/11/25,600998
806,-1000,34.086,2010000156,1,2015/11/26,600180
807,-400,20.8572,2010000279,1,2015/11/26,600315
808,-800,14.7056,2010000393,1,2015/11/26,600466
809,-500,31.8175,2010001626,1,2015/11/26,002183
810,-800,4.16,2010004625,1,2015/11/26,601258
811,-100,1.3624,2010009693,1,2015/11/26,000166
812,400,1.8624,2010000059,1,2015/11/26,600074
813,100,1.2069,2010000279,1,2015/11/25,600315
814,200,0.552,2010000326,1,2015/11/25,600369
815,600,1.656,2010000326,1,2015/11/26,600369
816,500,2.0355,2010000336,1,2015/11/26,600380
817,200,2.814,2010000381,1,2015/11/26,600446
818,100,0.4566,2010000748,1,2015/11/25,600837
819,600,1.638,2010000851,1,2015/11/25,601099
820,200,0.546,2010000851,1,2015/11/26,601099
821,700,2.1273,2010001083,1,2015/11/25,000540
822,500,1.5195,2010001083,1,2015/11/26,000540
823,100,0.8286,2010001228,1,2015/11/25,000712
824,100,0.8286,2010001228,1,2015/11/26,000712
825,300,1.0377,2010001278,1,2015/11/26,000783
826,100,0.7209,2010001333,1,2015/11/25,000858
827,700,2.814,2010001447,1,2015/11/26,002004
828,800,1.488,2010003287,1,2015/11/25,601668
829,100,0.186,2010003287,1,2015/11/26,601668
830,100,0.6705,2010003291,1,2015/11/26,601788
831,-21800,529.1078,2010003546,1,2015/11/27,601688
832,400,1.0764,2010003570,1,2015/11/25,601158
833,200,0.5382,2010003570,1,2015/11/26,601158
834,100,0.8934,2010003622,1,2015/11/26,002399
835,400,1.2756,2010004185,1,2015/11/25,601377
836,400,1.2756,2010004185,1,2015/11/26,601377
837,100,0.5337,2010004250,1,2015/11/26,600998
838,1600,1.8912,2010004625,1,2015/11/25,601258
839,700,2.8812,2010005062,1,2015/11/25,601800
840,200,0.8232,2010005062,1,2015/11/26,601800
841,500,1.5615,2010009693,1,2015/11/25,000166
842,100,0.5739,2010000089,1,2015/11/25,600104
843,800,2.2248,2010000855,1,2015/11/25,601169
844,100,0.2781,2010000855,1,2015/11/26,601169
845,300,1.3005,2010003539,1,2015/11/26,300058
846,100,1.5006,2010003603,1,2015/11/26,300070
847,-44300,535.0111,2010000326,1,2015/11/30,600369
848,-29700,529.3431,2010000336,1,2015/11/30,600380
849,-27100,533.0299,2010000748,1,2015/11/30,600837
850,-45100,528.8426,2010000851,1,2015/11/30,601099
851,-68600,572.5356,2010003287,1,2015/11/30,601668
852,-18200,531.8768,2010003291,1,2015/11/30,601788
853,-38400,531.648,2010004185,1,2015/11/30,601377
854,-103800,535.7118,2010004625,1,2015/11/30,601258
855,-39100,524.5656,2010009693,1,2015/11/30,000166
856,8700,39.2697,2010000059,1,2015/11/27,600074
857,6200,27.8442,2010000059,1,2015/11/30,600074
858,1200,5.3892,2010000059,1,2015/12/01,600074
859,23600,142.5576,2010000089,1,2015/11/10,600104
860,6800,41.8152,2010000089,1,2015/11/27,600104
861,3600,22.2804,2010000089,1,2015/11/30,600104
862,-500,13.4095,2010000089,1,2015/12/01,600104
863,4900,39.1044,2010000156,1,2015/11/27,600180
864,1700,13.4844,2010000156,1,2015/11/30,600180
865,-300,10.3116,2010000156,1,2015/12/01,600180
866,5500,41.205,2010000171,1,2015/11/27,600196
867,3300,24.9084,2010000171,1,2015/11/30,600196
868,-200,6.5416,2010000171,1,2015/12/01,600196
869,3000,36.342,2010000279,1,2015/11/27,600315
870,1800,21.8214,2010000279,1,2015/11/30,600315
871,100,1.2123,2010000279,1,2015/12/01,600315
872,3200,44.511,2010000381,1,2015/11/27,600446
873,1800,25.0182,2010000381,1,2015/11/30,600446
874,-100,6.0229,2010000381,1,2015/12/01,600446
875,10900,44.3445,2010000393,1,2015/11/27,600466
876,5900,23.8773,2010000393,1,2015/11/30,600466
877,-200,3.5074,2010000393,1,2015/12/01,600466
878,47200,141.5406,2010000855,1,2015/11/23,601169
879,14000,42.6195,2010000855,1,2015/11/27,601169
880,7000,21.378,2010000855,1,2015/11/30,601169
881,400,1.2216,2010000855,1,2015/12/01,601169
882,15000,48.033,2010001083,1,2015/11/27,000540
883,8200,26.3958,2010001083,1,2015/11/30,000540
884,-2700,37.6623,2010001083,1,2015/12/01,000540
885,5600,48.0216,2010001228,1,2015/11/27,000712
886,2900,24.969,2010001228,1,2015/11/30,000712
887,500,4.305,2010001228,1,2015/12/01,000712
888,13600,49.2537,2010001278,1,2015/11/27,000783
889,6000,21.888,2010001278,1,2015/11/30,000783
890,500,1.824,2010001278,1,2015/12/01,000783
891,5200,39.6153,2010001333,1,2015/11/27,000858
892,3300,25.4232,2010001333,1,2015/11/30,000858
893,-600,20.0304,2010001333,1,2015/12/01,000858
894,10900,44.7108,2010001447,1,2015/11/27,002004
895,5400,22.2102,2010001447,1,2015/11/30,002004
896,-2400,42.7752,2010001447,1,2015/12/01,002004
897,2900,36.7728,2010001626,1,2015/11/27,002183
898,2900,36.366,2010001626,1,2015/11/30,002183
899,3000,36.3096,2010003325,1,2015/11/27,300003
900,1700,20.4663,2010003325,1,2015/11/30,300003
901,43500,184.005,2010003349,1,2015/12/01,002303
902,30300,137.4459,2010003539,1,2015/11/17,300058
903,10600,44.961,2010003539,1,2015/11/27,300058
904,5800,24.5688,2010003539,1,2015/11/30,300058
905,16200,44.5602,2010003570,1,2015/11/27,601158
906,8400,23.184,2010003570,1,2015/12/01,601158
907,9700,145.8702,2010003603,1,2015/11/11,300070
908,2700,40.1106,2010003603,1,2015/11/27,300070
909,1300,19.305,2010003603,1,2015/11/30,300070
910,4500,40.602,2010003622,1,2015/11/27,002399
911,2700,24.4053,2010003622,1,2015/11/30,002399
912,-300,11.7507,2010003622,1,2015/12/01,002399
913,8000,43.3191,2010004250,1,2015/11/27,600998
914,14900,223.3143,2010005044,1,2015/11/27,300288
915,400,6.0372,2010005044,1,2015/11/30,300288
916,10900,47.8644,2010005062,1,2015/11/27,601800
917,6500,28.704,2010005062,1,2015/11/30,601800
918,-900,17.2224,2010005062,1,2015/12/01,601800
919,458100,1295.9649,2010000477,1,2015/08/24,600565
920,-5000,100.165,2010000059,1,2015/12/02,600074
921,-5800,159.3956,2010000089,1,2015/12/02,600104
922,-1800,62.7354,2010000156,1,2015/12/02,600180
923,-4000,131.976,2010000171,1,2015/12/02,600196
924,-2100,110.2647,2010000279,1,2015/12/02,600315
925,-1300,81.7115,2010000381,1,2015/12/02,600446
926,-4300,76.8066,2010000393,1,2015/12/02,600466
927,-549600,7009.0488,2010000477,1,2015/12/02,600565
928,-14400,191.5056,2010000855,1,2015/12/02,601169
929,-8300,116.532,2010001083,1,2015/12/02,000540
930,-4100,152.438,2010001228,1,2015/12/02,000712
931,-9900,156.6279,2010001278,1,2015/12/02,000783
932,-4200,139.8306,2010001333,1,2015/12/02,000858
933,-4500,82.368,2010001447,1,2015/12/02,002004
934,-1000,55.484,2010001626,1,2015/12/02,002183
935,-1500,78.0975,2010003325,1,2015/12/02,300003
936,-4000,75.972,2010003349,1,2015/12/02,002303
937,-4600,86.1718,2010003539,1,2015/12/02,300058
938,-9500,114.361,2010003570,1,2015/12/02,601158
939,-1400,92.82,2010003603,1,2015/12/02,300070
940,-2600,103.5632,2010003622,1,2015/12/02,002399
941,-4200,302.1564,2010005044,1,2015/12/02,300288
942,-7600,144.0504,2010005062,1,2015/12/02,601800
943,-1200,24.18,2010000059,1,2015/12/03,600074
944,-800,21.4656,2010000089,1,2015/12/03,600104
945,-400,13.364,2010000156,1,2015/12/03,600180
946,-300,9.7578,2010000171,1,2015/12/03,600196
947,-600,36.4884,2010000381,1,2015/12/03,600446
948,-900,15.7482,2010000393,1,2015/12/03,600466
949,-2600,34.5098,2010000477,1,2015/12/03,600565
950,-500,6.474,2010000855,1,2015/12/03,601169
951,-600,8.1822,2010001083,1,2015/12/03,000540
952,-200,3.0992,2010001278,1,2015/12/03,000783
953,-1200,22.2768,2010001447,1,2015/12/03,002004
954,-400,21.5124,2010001626,1,2015/12/03,002183
955,-1500,27.8265,2010003349,1,2015/12/03,002303
956,-1000,18.811,2010003539,1,2015/12/03,300058
957,-700,8.2628,2010003570,1,2015/12/03,601158
958,-400,26.0416,2010003603,1,2015/12/03,300070
959,-400,15.964,2010003622,1,2015/12/03,002399
960,-400,9.4952,2010004250,1,2015/12/03,600998
961,-1000,79.131,2010005044,1,2015/12/03,300288
962,-500,10.075,2010000059,1,2015/12/04,600074
963,300,1.8576,2010000089,1,2015/12/04,600104
964,600,4.608,2010000156,1,2015/12/04,600180
965,200,2.8338,2010000381,1,2015/12/04,600446
966,300,1.2321,2010000393,1,2015/12/04,600466
967,-2700,36.855,2010000477,1,2015/12/04,600565
968,800,2.4024,2010000855,1,2015/12/04,601169
969,-500,8.1445,2010001017,1,2015/12/04,000402
970,1000,3.114,2010001083,1,2015/12/04,000540
971,300,2.484,2010001228,1,2015/12/04,000712
972,400,1.4256,2010001278,1,2015/12/04,000783
973,-900,16.6725,2010001447,1,2015/12/04,002004
974,200,2.565,2010001626,1,2015/12/04,002183
975,200,2.343,2010003325,1,2015/12/04,300003
976,400,1.7124,2010003349,1,2015/12/04,002303
977,-500,9.5095,2010003539,1,2015/12/04,300058
978,500,1.371,2010003570,1,2015/12/04,601158
979,-200,8.19,2010003622,1,2015/12/04,002399
980,-200,4.7736,2010004250,1,2015/12/04,600998
981,-1000,77.493,2010005044,1,2015/12/04,300288
982,900,3.8043,2010005062,1,2015/12/04,601800
983,44300,166.7289,2010001017,1,2015/12/03,000402
984,-600,19.968,2010000171,1,2015/12/07,600196
985,-400,6.76,2010000393,1,2015/12/07,600466
986,-1200,15.4596,2010000477,1,2015/12/07,600565
987,-100,3.2305,2010001333,1,2015/12/07,000858
988,-300,16.4034,2010001626,1,2015/12/07,002183
989,-300,5.4249,2010003539,1,2015/12/07,300058
990,-300,11.9184,2010003622,1,2015/12/07,002399
991,3300,14.8698,2010000059,1,2015/12/08,600074
992,200,1.2588,2010000089,1,2015/12/07,600104
993,2400,15.1056,2010000089,1,2015/12/08,600104
994,200,1.5114,2010000156,1,2015/12/07,600180
995,700,5.2899,2010000156,1,2015/12/08,600180
996,1500,11.394,2010000171,1,2015/12/08,600196
997,200,2.3454,2010000279,1,2015/12/07,600315
998,1200,14.0724,2010000279,1,2015/12/08,600315
999,4000,12.18,2010000855,1,2015/12/08,601169
1000,200,0.714,2010001017,1,2015/12/07,000402
1001,800,2.3976,2010001083,1,2015/12/07,000540
1002,200,1.665,2010001228,1,2015/12/07,000712
1003,1200,9.99,2010001228,1,2015/12/08,000712
1004,400,1.3956,2010001278,1,2015/12/07,000783
1005,3500,12.2115,2010001278,1,2015/12/08,000783
1006,1900,14.1759,2010001333,1,2015/12/08,000858
1007,100,0.4275,2010001447,1,2015/12/07,002004
1008,2000,8.55,2010001447,1,2015/12/08,002004
1009,900,10.9836,2010001626,1,2015/12/08,002183
1010,900,10.5435,2010003325,1,2015/12/08,300003
1011,200,0.7896,2010003349,1,2015/12/07,002303
1012,4300,11.4165,2010003570,1,2015/12/08,601158
1013,600,8.919,2010003603,1,2015/12/08,300070
1014,1500,13.5405,2010003622,1,2015/12/08,002399
1015,-30100,685.5576,2010004250,1,2015/12/08,600998
1016,100,1.7085,2010005044,1,2015/12/07,300288
1017,400,6.834,2010005044,1,2015/12/08,300288
1018,300,1.2132,2010005062,1,2015/12/07,601800
1019,1300,17.1522,2010000381,1,2015/12/08,600446
1020,6300,18.9567,2010000477,1,2015/12/08,600565
1021,5800,20.706,2010001017,1,2015/12/08,000402
1022,5500,16.4835,2010001083,1,2015/12/08,000540
1023,4700,18.5556,2010003349,1,2015/12/08,002303
1024,4300,17.5569,2010003539,1,2015/12/08,300058
1025,-100,1.9383,2010000059,1,2015/12/09,600074
1026,-1400,37.5648,2010000089,1,2015/12/09,600104
1027,-300,15.3699,2010000279,1,2015/12/09,600315
