,capital_used,ending_cash,ending_value,orders,period_close,period_open,pnl,portfolio_value,positions,returns,starting_cash,starting_value,transactions
2014-03-17 15:00:00,0.0,16000000.0,0.0,[],2014-03-17 15:00:00+00:00,2014-03-17 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-18 15:00:00,0.0,16000000.0,0.0,[],2014-03-18 15:00:00+00:00,2014-03-18 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-19 15:00:00,0.0,16000000.0,0.0,[],2014-03-19 15:00:00+00:00,2014-03-19 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-20 15:00:00,0.0,16000000.0,0.0,[],2014-03-20 15:00:00+00:00,2014-03-20 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-21 15:00:00,0.0,16000000.0,0.0,[],2014-03-21 15:00:00+00:00,2014-03-21 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-24 15:00:00,0.0,16000000.0,0.0,[],2014-03-24 15:00:00+00:00,2014-03-24 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-25 15:00:00,0.0,16000000.0,0.0,[],2014-03-25 15:00:00+00:00,2014-03-25 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-26 15:00:00,0.0,16000000.0,0.0,[],2014-03-26 15:00:00+00:00,2014-03-26 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-27 15:00:00,0.0,16000000.0,0.0,[],2014-03-27 15:00:00+00:00,2014-03-27 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-28 15:00:00,0.0,16000000.0,0.0,[],2014-03-28 15:00:00+00:00,2014-03-28 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-03-31 15:00:00,0.0,16000000.0,0.0,[],2014-03-31 15:00:00+00:00,2014-03-31 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-01 15:00:00,0.0,16000000.0,0.0,[],2014-04-01 15:00:00+00:00,2014-04-01 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-02 15:00:00,0.0,16000000.0,0.0,[],2014-04-02 15:00:00+00:00,2014-04-02 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-03 15:00:00,0.0,16000000.0,0.0,[],2014-04-03 15:00:00+00:00,2014-04-03 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-04 15:00:00,0.0,16000000.0,0.0,[],2014-04-04 15:00:00+00:00,2014-04-04 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-08 15:00:00,0.0,16000000.0,0.0,[],2014-04-08 15:00:00+00:00,2014-04-08 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-09 15:00:00,0.0,16000000.0,0.0,[],2014-04-09 15:00:00+00:00,2014-04-09 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-10 15:00:00,0.0,16000000.0,0.0,[],2014-04-10 15:00:00+00:00,2014-04-10 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-11 15:00:00,0.0,16000000.0,0.0,[],2014-04-11 15:00:00+00:00,2014-04-11 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-14 15:00:00,0.0,16000000.0,0.0,[],2014-04-14 15:00:00+00:00,2014-04-14 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-15 15:00:00,0.0,16000000.0,0.0,[],2014-04-15 15:00:00+00:00,2014-04-15 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-16 15:00:00,0.0,16000000.0,0.0,[],2014-04-16 15:00:00+00:00,2014-04-16 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-17 15:00:00,0.0,16000000.0,0.0,[],2014-04-17 15:00:00+00:00,2014-04-17 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-18 15:00:00,0.0,16000000.0,0.0,[],2014-04-18 15:00:00+00:00,2014-04-18 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-21 15:00:00,0.0,16000000.0,0.0,[],2014-04-21 15:00:00+00:00,2014-04-21 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-22 15:00:00,0.0,16000000.0,0.0,[],2014-04-22 15:00:00+00:00,2014-04-22 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-23 15:00:00,0.0,16000000.0,0.0,[],2014-04-23 15:00:00+00:00,2014-04-23 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-24 15:00:00,0.0,16000000.0,0.0,[],2014-04-24 15:00:00+00:00,2014-04-24 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-25 15:00:00,0.0,16000000.0,0.0,[],2014-04-25 15:00:00+00:00,2014-04-25 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-28 15:00:00,0.0,16000000.0,0.0,[],2014-04-28 15:00:00+00:00,2014-04-28 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-29 15:00:00,0.0,16000000.0,0.0,[],2014-04-29 15:00:00+00:00,2014-04-29 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-04-30 15:00:00,0.0,16000000.0,0.0,[],2014-04-30 15:00:00+00:00,2014-04-30 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-05 15:00:00,0.0,16000000.0,0.0,[],2014-05-05 15:00:00+00:00,2014-05-05 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-06 15:00:00,0.0,16000000.0,0.0,[],2014-05-06 15:00:00+00:00,2014-05-06 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-07 15:00:00,0.0,16000000.0,0.0,[],2014-05-07 15:00:00+00:00,2014-05-07 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-08 15:00:00,0.0,16000000.0,0.0,[],2014-05-08 15:00:00+00:00,2014-05-08 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-09 15:00:00,0.0,16000000.0,0.0,[],2014-05-09 15:00:00+00:00,2014-05-09 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-12 15:00:00,0.0,16000000.0,0.0,[],2014-05-12 15:00:00+00:00,2014-05-12 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-13 15:00:00,0.0,16000000.0,0.0,[],2014-05-13 15:00:00+00:00,2014-05-13 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-14 15:00:00,0.0,16000000.0,0.0,[],2014-05-14 15:00:00+00:00,2014-05-14 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-15 15:00:00,0.0,16000000.0,0.0,[],2014-05-15 15:00:00+00:00,2014-05-15 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-16 15:00:00,0.0,16000000.0,0.0,[],2014-05-16 15:00:00+00:00,2014-05-16 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-19 15:00:00,0.0,16000000.0,0.0,[],2014-05-19 15:00:00+00:00,2014-05-19 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-20 15:00:00,0.0,16000000.0,0.0,[],2014-05-20 15:00:00+00:00,2014-05-20 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-21 15:00:00,0.0,16000000.0,0.0,[],2014-05-21 15:00:00+00:00,2014-05-21 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-22 15:00:00,0.0,16000000.0,0.0,[],2014-05-22 15:00:00+00:00,2014-05-22 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-23 15:00:00,0.0,16000000.0,0.0,[],2014-05-23 15:00:00+00:00,2014-05-23 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-26 15:00:00,0.0,16000000.0,0.0,[],2014-05-26 15:00:00+00:00,2014-05-26 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-27 15:00:00,0.0,16000000.0,0.0,[],2014-05-27 15:00:00+00:00,2014-05-27 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-28 15:00:00,0.0,16000000.0,0.0,[],2014-05-28 15:00:00+00:00,2014-05-28 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-29 15:00:00,0.0,16000000.0,0.0,[],2014-05-29 15:00:00+00:00,2014-05-29 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-05-30 15:00:00,0.0,16000000.0,0.0,[],2014-05-30 15:00:00+00:00,2014-05-30 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-03 15:00:00,0.0,16000000.0,0.0,[],2014-06-03 15:00:00+00:00,2014-06-03 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-04 15:00:00,0.0,16000000.0,0.0,[],2014-06-04 15:00:00+00:00,2014-06-04 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-05 15:00:00,0.0,16000000.0,0.0,[],2014-06-05 15:00:00+00:00,2014-06-05 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-06 15:00:00,0.0,16000000.0,0.0,[],2014-06-06 15:00:00+00:00,2014-06-06 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-09 15:00:00,0.0,16000000.0,0.0,[],2014-06-09 15:00:00+00:00,2014-06-09 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-10 15:00:00,0.0,16000000.0,0.0,[],2014-06-10 15:00:00+00:00,2014-06-10 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-11 15:00:00,0.0,16000000.0,0.0,[],2014-06-11 15:00:00+00:00,2014-06-11 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-12 15:00:00,0.0,16000000.0,0.0,[],2014-06-12 15:00:00+00:00,2014-06-12 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-13 15:00:00,0.0,16000000.0,0.0,[],2014-06-13 15:00:00+00:00,2014-06-13 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-16 15:00:00,0.0,16000000.0,0.0,[],2014-06-16 15:00:00+00:00,2014-06-16 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-17 15:00:00,0.0,16000000.0,0.0,"[{'status': 0, 'created': datetime.datetime(2014, 6, 17, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': 1012600, 'limit': None, 'sid': u'2010004642', 'dt': datetime.datetime(2014, 6, 17, 0, 0, tzinfo=<UTC>), 'id': '1435824d67db46c2ad23e4228ab22e2b', 'filled': 0}]",2014-06-17 15:00:00+00:00,2014-06-17 09:31:00+00:00,0.0,16000000.0,[],0.0,16000000.0,0.0,[]
2014-06-18 15:00:00,-15365750.3426,634249.6574,15361142.0,"[{'status': 1, 'created': datetime.datetime(2014, 6, 17, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': 4608.342599999999, 'amount': 1012600, 'limit': None, 'sid': u'2010004642', 'dt': datetime.datetime(2014, 6, 18, 0, 0, tzinfo=<UTC>), 'id': '1435824d67db46c2ad23e4228ab22e2b', 'filled': 1012600}, {'status': 0, 'created': datetime.datetime(2014, 6, 18, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': 41800, 'limit': None, 'sid': u'2010004642', 'dt': datetime.datetime(2014, 6, 18, 0, 0, tzinfo=<UTC>), 'id': '2aab54940d124d63a559073b4a0a1ceb', 'filled': 0}]",2014-06-18 15:00:00+00:00,2014-06-18 09:31:00+00:00,-4608.3426,15995391.6574,"[{'amount': 1012600, 'last_sale_price': 15.17, 'cost_basis': 15.174551, 'sid': u'2010004642'}]",-0.0002880214125,16000000.0,0.0,"[{'commission': 4608.342599999999, 'amount': 1012600, 'sid': u'2010004642', 'order_id': '1435824d67db46c2ad23e4228ab22e2b', 'price': 15.174551, 'dt': datetime.datetime(2014, 6, 18, 0, 0, tzinfo=<UTC>)}]"
2014-06-19 15:00:00,-617571.2158,16678.4416,15573488.0,"[{'status': 1, 'created': datetime.datetime(2014, 6, 18, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': 185.21579999999997, 'amount': 41800, 'limit': None, 'sid': u'2010004642', 'dt': datetime.datetime(2014, 6, 19, 0, 0, tzinfo=<UTC>), 'id': '2aab54940d124d63a559073b4a0a1ceb', 'filled': 41800}, {'status': 0, 'created': datetime.datetime(2014, 6, 19, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': None, 'amount': 1100, 'limit': None, 'sid': u'2010004642', 'dt': datetime.datetime(2014, 6, 19, 0, 0, tzinfo=<UTC>), 'id': '6ff9e29edf444eceb901df55df2af6c4', 'filled': 0}]",2014-06-19 15:00:00+00:00,2014-06-19 09:31:00+00:00,-405225.2158,15590166.4416,"[{'amount': 1054400, 'last_sale_price': 14.77, 'cost_basis': 15.158688883156296, 'sid': u'2010004642'}]",-0.0253338726853,634249.6574,15361142.0,"[{'commission': 185.21579999999997, 'amount': 41800, 'sid': u'2010004642', 'order_id': '2aab54940d124d63a559073b4a0a1ceb', 'price': 14.774431, 'dt': datetime.datetime(2014, 6, 19, 0, 0, tzinfo=<UTC>)}]"
2014-06-20 15:00:00,-16394.917,283.524600001,15726950.0,"[{'status': 1, 'created': datetime.datetime(2014, 6, 19, 0, 0, tzinfo=<UTC>), 'limit_reached': False, 'stop': None, 'stop_reached': False, 'commission': 4.917, 'amount': 1100, 'limit': None, 'sid': u'2010004642', 'dt': datetime.datetime(2014, 6, 20, 0, 0, tzinfo=<UTC>), 'id': '6ff9e29edf444eceb901df55df2af6c4', 'filled': 1100}]",2014-06-20 15:00:00+00:00,2014-06-20 09:31:00+00:00,137067.083,15727233.5246,"[{'amount': 1055500, 'last_sale_price': 14.9, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",0.00879189349988,16678.4416,15573488.0,"[{'commission': 4.917, 'amount': 1100, 'sid': u'2010004642', 'order_id': '6ff9e29edf444eceb901df55df2af6c4', 'price': 14.90447, 'dt': datetime.datetime(2014, 6, 20, 0, 0, tzinfo=<UTC>)}]"
2014-06-23 15:00:00,0.0,283.524600001,16043600.0,[],2014-06-23 15:00:00+00:00,2014-06-23 09:31:00+00:00,316650.0,16043883.5246,"[{'amount': 1055500, 'last_sale_price': 15.2, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",0.0201338652157,283.524600001,15726950.0,[]
2014-06-24 15:00:00,0.0,283.524600001,15948605.0,[],2014-06-24 15:00:00+00:00,2014-06-24 09:31:00+00:00,-94995.0,15948888.5246,"[{'amount': 1055500, 'last_sale_price': 15.11, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",-0.00592094799581,283.524600001,16043600.0,[]
2014-06-25 15:00:00,0.0,283.524600001,15389190.0,[],2014-06-25 15:00:00+00:00,2014-06-25 09:31:00+00:00,-559415.0,15389473.5246,"[{'amount': 1055500, 'last_sale_price': 14.58, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",-0.0350754849868,283.524600001,15948605.0,[]
2014-06-26 15:00:00,0.0,283.524600001,16075265.0,[],2014-06-26 15:00:00+00:00,2014-06-26 09:31:00+00:00,686075.0,16075548.5246,"[{'amount': 1055500, 'last_sale_price': 15.23, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",0.044580797316,283.524600001,15389190.0,[]
2014-06-27 15:00:00,0.0,283.524600001,16244145.0,[],2014-06-27 15:00:00+00:00,2014-06-27 09:31:00+00:00,168880.0,16244428.5246,"[{'amount': 1055500, 'last_sale_price': 15.39, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",0.0105053958029,283.524600001,16075265.0,[]
2014-06-30 15:00:00,0.0,283.524600001,16824670.0,[],2014-06-30 15:00:00+00:00,2014-06-30 09:31:00+00:00,580525.0,16824953.5246,"[{'amount': 1055500, 'last_sale_price': 15.94, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",0.0357368681281,283.524600001,16244145.0,[]
2014-07-01 15:00:00,0.0,283.524600001,16634680.0,[],2014-07-01 15:00:00+00:00,2014-07-01 09:31:00+00:00,-189990.0,16634963.5246,"[{'amount': 1055500, 'last_sale_price': 15.76, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",-0.0112921560064,283.524600001,16824670.0,[]
2014-07-02 15:00:00,0.0,283.524600001,16877445.0,[],2014-07-02 15:00:00+00:00,2014-07-02 09:31:00+00:00,242765.0,16877728.5246,"[{'amount': 1055500, 'last_sale_price': 15.99, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",0.0145936598924,283.524600001,16634680.0,[]
2014-07-03 15:00:00,0.0,283.524600001,16814115.0,[],2014-07-03 15:00:00+00:00,2014-07-03 09:31:00+00:00,-63330.0,16814398.5246,"[{'amount': 1055500, 'last_sale_price': 15.93, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",-0.00375228218108,283.524600001,16877445.0,[]
2014-07-04 15:00:00,0.0,283.524600001,16539685.0,[],2014-07-04 15:00:00+00:00,2014-07-04 09:31:00+00:00,-274430.0,16539968.5246,"[{'amount': 1055500, 'last_sale_price': 15.67, 'cost_basis': 15.158423946376123, 'sid': u'2010004642'}]",-0.0163211309402,283.524600001,16814115.0,[]
