,amount,commission,sid,status,time,symbol
764,4600,138.0,2010004642,1,2015-06-23 00:00:00+00:00,300213
765,3800,114.0,2010004792,1,2015-06-23 00:00:00+00:00,002601
766,6500,195.0,2010004945,1,2015-06-23 00:00:00+00:00,002630
767,6600,198.0,2010004995,1,2015-06-23 00:00:00+00:00,002645
768,5900,177.0,2010005029,1,2015-06-23 00:00:00+00:00,300285
769,2800,84.0,2010006959,1,2015-06-23 00:00:00+00:00,300326
770,4100,123.0,2010007091,1,2015-06-23 00:00:00+00:00,002699
771,4700,141.0,2010007671,1,2015-06-23 00:00:00+00:00,300365
772,8000,240.0,2010007696,1,2015-06-23 00:00:00+00:00,002717
773,3900,117.0,2010008720,1,2015-06-23 00:00:00+00:00,603010
774,-4700,141.0,2010009832,1,2015-06-23 00:00:00+00:00,002746
775,6600,198.0,2010010298,1,2015-06-23 00:00:00+00:00,603227
776,4100,123.0,2010010300,1,2015-06-23 00:00:00+00:00,603718
777,1200,36.0,2010010302,1,2015-06-23 00:00:00+00:00,300450
778,4700,141.0,2010010303,1,2015-06-23 00:00:00+00:00,002755
779,1800,54.0,2010010307,1,2015-06-23 00:00:00+00:00,300452
780,1700,51.0,2010010308,1,2015-06-23 00:00:00+00:00,300456
781,2200,66.0,2010010311,1,2015-06-23 00:00:00+00:00,300458
782,5100,153.0,2010010313,1,2015-06-23 00:00:00+00:00,300460
783,4800,144.0,2010010315,1,2015-06-23 00:00:00+00:00,300459
784,3300,99.0,2010010324,1,2015-06-23 00:00:00+00:00,300455
785,5700,171.0,2010010327,1,2015-06-23 00:00:00+00:00,603311
786,3300,99.0,2010010336,1,2015-06-23 00:00:00+00:00,300461
787,4200,126.0,2010010428,1,2015-06-23 00:00:00+00:00,002757
788,4400,132.0,2010010430,1,2015-06-23 00:00:00+00:00,002759
789,2900,87.0,2010010431,1,2015-06-23 00:00:00+00:00,300462
790,1800,54.0,2010010432,1,2015-06-23 00:00:00+00:00,300463
791,4300,129.0,2010010434,1,2015-06-23 00:00:00+00:00,300466
792,3300,99.0,2010010437,1,2015-06-23 00:00:00+00:00,603023
793,6000,180.0,2010010440,1,2015-06-23 00:00:00+00:00,603198
794,6700,201.0,2010010441,1,2015-06-23 00:00:00+00:00,603300
795,4800,144.0,2010010442,1,2015-06-23 00:00:00+00:00,603568
796,4900,147.0,2010010444,1,2015-06-23 00:00:00+00:00,603669
797,3500,105.0,2010010445,1,2015-06-23 00:00:00+00:00,603901
798,200,6.0,2010000149,1,2015-06-24 00:00:00+00:00,600172
799,500,15.0,2010000427,1,2015-06-24 00:00:00+00:00,600507
800,400,12.0,2010000479,1,2015-06-24 00:00:00+00:00,600567
801,500,15.0,2010000508,1,2015-06-24 00:00:00+00:00,600597
802,800,24.0,2010000708,1,2015-06-24 00:00:00+00:00,600797
803,100,3.0,2010000772,1,2015-06-24 00:00:00+00:00,600861
804,-600,18.0,2010000801,1,2015-06-24 00:00:00+00:00,600890
805,-100,3.0,2010000809,1,2015-06-24 00:00:00+00:00,600898
806,200,6.0,2010000991,1,2015-06-24 00:00:00+00:00,000062
807,400,12.0,2010001108,1,2015-06-24 00:00:00+00:00,000565
808,-200,6.0,2010001189,1,2015-06-24 00:00:00+00:00,000667
809,200,6.0,2010001336,1,2015-06-24 00:00:00+00:00,000861
810,100,3.0,2010001395,1,2015-06-24 00:00:00+00:00,000938
811,500,15.0,2010001521,1,2015-06-24 00:00:00+00:00,002078
812,400,12.0,2010001619,1,2015-06-24 00:00:00+00:00,002176
813,400,12.0,2010001631,1,2015-06-24 00:00:00+00:00,002188
814,300,9.0,2010001687,1,2015-06-24 00:00:00+00:00,002244
815,400,12.0,2010003366,1,2015-06-24 00:00:00+00:00,002319
816,300,9.0,2010003392,1,2015-06-24 00:00:00+00:00,300038
817,800,24.0,2010003394,1,2015-06-24 00:00:00+00:00,300040
818,-300,9.0,2010003694,1,2015-06-24 00:00:00+00:00,002441
819,200,6.0,2010003964,1,2015-06-24 00:00:00+00:00,300098
820,-100,3.0,2010004006,1,2015-06-24 00:00:00+00:00,300110
821,700,21.0,2010004142,1,2015-06-24 00:00:00+00:00,002476
822,300,9.0,2010004271,1,2015-06-24 00:00:00+00:00,002502
823,700,21.0,2010004548,1,2015-06-24 00:00:00+00:00,300185
824,400,12.0,2010004616,1,2015-06-24 00:00:00+00:00,300205
825,400,12.0,2010004642,1,2015-06-24 00:00:00+00:00,300213
826,100,3.0,2010004792,1,2015-06-24 00:00:00+00:00,002601
827,400,12.0,2010004945,1,2015-06-24 00:00:00+00:00,002630
828,200,6.0,2010004995,1,2015-06-24 00:00:00+00:00,002645
829,200,6.0,2010006959,1,2015-06-24 00:00:00+00:00,300326
830,300,9.0,2010007091,1,2015-06-24 00:00:00+00:00,002699
831,-8000,240.0,2010007696,1,2015-06-24 00:00:00+00:00,002717
832,400,12.0,2010008720,1,2015-06-24 00:00:00+00:00,603010
833,700,21.0,2010010298,1,2015-06-24 00:00:00+00:00,603227
834,200,6.0,2010010300,1,2015-06-24 00:00:00+00:00,603718
835,200,6.0,2010010302,1,2015-06-24 00:00:00+00:00,300450
836,300,9.0,2010010303,1,2015-06-24 00:00:00+00:00,002755
837,100,3.0,2010010307,1,2015-06-24 00:00:00+00:00,300452
838,200,6.0,2010010311,1,2015-06-24 00:00:00+00:00,300458
839,500,15.0,2010010313,1,2015-06-24 00:00:00+00:00,300460
840,300,9.0,2010010315,1,2015-06-24 00:00:00+00:00,300459
841,300,9.0,2010010324,1,2015-06-24 00:00:00+00:00,300455
842,600,18.0,2010010327,1,2015-06-24 00:00:00+00:00,603311
843,300,9.0,2010010336,1,2015-06-24 00:00:00+00:00,300461
844,300,9.0,2010010428,1,2015-06-24 00:00:00+00:00,002757
845,300,9.0,2010010430,1,2015-06-24 00:00:00+00:00,002759
846,200,6.0,2010010431,1,2015-06-24 00:00:00+00:00,300462
847,100,3.0,2010010432,1,2015-06-24 00:00:00+00:00,300463
848,300,9.0,2010010434,1,2015-06-24 00:00:00+00:00,300466
849,200,6.0,2010010437,1,2015-06-24 00:00:00+00:00,603023
850,100,3.0,2010010440,1,2015-06-24 00:00:00+00:00,603198
851,400,12.0,2010010441,1,2015-06-24 00:00:00+00:00,603300
852,300,9.0,2010010442,1,2015-06-24 00:00:00+00:00,603568
853,200,6.0,2010010444,1,2015-06-24 00:00:00+00:00,603669
854,400,12.0,2010010445,1,2015-06-24 00:00:00+00:00,603901
855,5100,153.0,2010000040,1,2015-06-25 00:00:00+00:00,600055
856,-8900,267.0,2010000149,1,2015-06-25 00:00:00+00:00,600172
857,-18600,558.0,2010000427,1,2015-06-25 00:00:00+00:00,600507
858,-30200,906.0,2010000479,1,2015-06-25 00:00:00+00:00,600567
859,-9100,273.0,2010000508,1,2015-06-25 00:00:00+00:00,600597
860,-11300,339.0,2010000708,1,2015-06-25 00:00:00+00:00,600797
861,-9200,276.0,2010000772,1,2015-06-25 00:00:00+00:00,600861
862,19300,579.0,2010000801,1,2015-06-25 00:00:00+00:00,600890
863,14900,447.0,2010000809,1,2015-06-25 00:00:00+00:00,600898
864,-2900,87.0,2010000991,1,2015-06-25 00:00:00+00:00,000062
865,6700,201.0,2010001108,1,2015-06-25 00:00:00+00:00,000565
866,38900,1167.0,2010001189,1,2015-06-25 00:00:00+00:00,000667
867,-8700,261.0,2010001336,1,2015-06-25 00:00:00+00:00,000861
868,3100,93.0,2010001395,1,2015-06-25 00:00:00+00:00,000938
869,-10200,306.0,2010001443,1,2015-06-25 00:00:00+00:00,001896
870,32200,966.0,2010001521,1,2015-06-25 00:00:00+00:00,002078
871,-6200,186.0,2010001619,1,2015-06-25 00:00:00+00:00,002176
872,8100,243.0,2010001631,1,2015-06-25 00:00:00+00:00,002188
873,15300,459.0,2010001687,1,2015-06-25 00:00:00+00:00,002244
874,12000,360.0,2010003366,1,2015-06-25 00:00:00+00:00,002319
875,-3900,117.0,2010003392,1,2015-06-25 00:00:00+00:00,300038
876,20600,618.0,2010003394,1,2015-06-25 00:00:00+00:00,300040
877,-6900,207.0,2010003694,1,2015-06-25 00:00:00+00:00,002441
878,-6100,183.0,2010003964,1,2015-06-25 00:00:00+00:00,300098
879,-9900,297.0,2010004006,1,2015-06-25 00:00:00+00:00,300110
880,17800,534.0,2010004142,1,2015-06-25 00:00:00+00:00,002476
881,-7900,237.0,2010004271,1,2015-06-25 00:00:00+00:00,002502
882,-16100,483.0,2010004548,1,2015-06-25 00:00:00+00:00,300185
883,-5700,171.0,2010004616,1,2015-06-25 00:00:00+00:00,300205
884,-5000,150.0,2010004642,1,2015-06-25 00:00:00+00:00,300213
885,-3900,117.0,2010004792,1,2015-06-25 00:00:00+00:00,002601
886,10600,318.0,2010004945,1,2015-06-25 00:00:00+00:00,002630
887,9800,294.0,2010004995,1,2015-06-25 00:00:00+00:00,002645
888,7000,210.0,2010005029,1,2015-06-25 00:00:00+00:00,300285
889,-3000,90.0,2010006959,1,2015-06-25 00:00:00+00:00,300326
890,-4400,132.0,2010007091,1,2015-06-25 00:00:00+00:00,002699
891,-4700,141.0,2010007671,1,2015-06-25 00:00:00+00:00,300365
892,6000,180.0,2010008720,1,2015-06-25 00:00:00+00:00,603010
893,-7300,219.0,2010010298,1,2015-06-25 00:00:00+00:00,603227
894,-4300,129.0,2010010300,1,2015-06-25 00:00:00+00:00,603718
895,2200,66.0,2010010302,1,2015-06-25 00:00:00+00:00,300450
896,-5000,150.0,2010010303,1,2015-06-25 00:00:00+00:00,002755
897,2900,87.0,2010010307,1,2015-06-25 00:00:00+00:00,300452
898,-1700,51.0,2010010308,1,2015-06-25 00:00:00+00:00,300456
899,3300,99.0,2010010311,1,2015-06-25 00:00:00+00:00,300458
900,-5600,168.0,2010010313,1,2015-06-25 00:00:00+00:00,300460
901,-5100,153.0,2010010315,1,2015-06-25 00:00:00+00:00,300459
902,5500,165.0,2010010324,1,2015-06-25 00:00:00+00:00,300455
903,-6300,189.0,2010010327,1,2015-06-25 00:00:00+00:00,603311
904,-3600,108.0,2010010336,1,2015-06-25 00:00:00+00:00,300461
905,7000,210.0,2010010428,1,2015-06-25 00:00:00+00:00,002757
906,-4700,141.0,2010010430,1,2015-06-25 00:00:00+00:00,002759
907,4700,141.0,2010010431,1,2015-06-25 00:00:00+00:00,300462
908,-1900,57.0,2010010432,1,2015-06-25 00:00:00+00:00,300463
909,6900,207.0,2010010434,1,2015-06-25 00:00:00+00:00,300466
910,-3500,105.0,2010010437,1,2015-06-25 00:00:00+00:00,603023
911,-6100,183.0,2010010440,1,2015-06-25 00:00:00+00:00,603198
912,-7100,213.0,2010010441,1,2015-06-25 00:00:00+00:00,603300
913,-5100,153.0,2010010442,1,2015-06-25 00:00:00+00:00,603568
914,-5100,153.0,2010010444,1,2015-06-25 00:00:00+00:00,603669
915,5900,177.0,2010010445,1,2015-06-25 00:00:00+00:00,603901
916,-8700,261.0,2010000040,1,2015-06-26 00:00:00+00:00,600055
917,-33300,999.0,2010000801,1,2015-06-26 00:00:00+00:00,600890
918,-24800,744.0,2010000809,1,2015-06-26 00:00:00+00:00,600898
919,-11200,336.0,2010001108,1,2015-06-26 00:00:00+00:00,000565
920,-66500,1995.0,2010001189,1,2015-06-26 00:00:00+00:00,000667
921,-5100,153.0,2010001395,1,2015-06-26 00:00:00+00:00,000938
922,-55000,1650.0,2010001521,1,2015-06-26 00:00:00+00:00,002078
923,-13600,408.0,2010001631,1,2015-06-26 00:00:00+00:00,002188
924,-26100,783.0,2010001687,1,2015-06-26 00:00:00+00:00,002244
925,-20000,600.0,2010003366,1,2015-06-26 00:00:00+00:00,002319
926,-34100,1023.0,2010003394,1,2015-06-26 00:00:00+00:00,300040
927,-31100,933.0,2010004142,1,2015-06-26 00:00:00+00:00,002476
928,-17500,525.0,2010004945,1,2015-06-26 00:00:00+00:00,002630
929,-16600,498.0,2010004995,1,2015-06-26 00:00:00+00:00,002645
930,-12900,387.0,2010005029,1,2015-06-26 00:00:00+00:00,300285
931,-10300,309.0,2010008720,1,2015-06-26 00:00:00+00:00,603010
932,-3600,108.0,2010010302,1,2015-06-26 00:00:00+00:00,300450
933,-4800,144.0,2010010307,1,2015-06-26 00:00:00+00:00,300452
934,-5700,171.0,2010010311,1,2015-06-26 00:00:00+00:00,300458
935,-9100,273.0,2010010324,1,2015-06-26 00:00:00+00:00,300455
936,-11500,345.0,2010010428,1,2015-06-26 00:00:00+00:00,002757
937,-7800,234.0,2010010431,1,2015-06-26 00:00:00+00:00,300462
938,-11500,345.0,2010010434,1,2015-06-26 00:00:00+00:00,300466
939,-9800,294.0,2010010445,1,2015-06-26 00:00:00+00:00,603901
940,37200,1116.0,2010000021,1,2015-06-30 00:00:00+00:00,600022
941,15600,468.0,2010000069,1,2015-06-30 00:00:00+00:00,600084
942,17900,537.0,2010000204,1,2015-06-30 00:00:00+00:00,600232
943,5400,162.0,2010000510,1,2015-06-30 00:00:00+00:00,600599
944,13800,414.0,2010000688,1,2015-06-30 00:00:00+00:00,600777
945,2900,87.0,2010000729,1,2015-06-30 00:00:00+00:00,600818
946,21500,645.0,2010000815,1,2015-06-30 00:00:00+00:00,600963
947,8500,255.0,2010000982,1,2015-06-30 00:00:00+00:00,000048
948,6000,180.0,2010001026,1,2015-06-30 00:00:00+00:00,000411
949,12600,378.0,2010001207,1,2015-06-30 00:00:00+00:00,000687
950,8900,267.0,2010001457,1,2015-06-30 00:00:00+00:00,002014
951,9100,273.0,2010001509,1,2015-06-30 00:00:00+00:00,002066
952,9200,276.0,2010001639,1,2015-06-30 00:00:00+00:00,002196
953,16800,504.0,2010001692,1,2015-06-30 00:00:00+00:00,002249
954,3100,93.0,2010003619,1,2015-06-30 00:00:00+00:00,300078
955,9800,294.0,2010003667,1,2015-06-30 00:00:00+00:00,002426
956,8200,246.0,2010003974,1,2015-06-30 00:00:00+00:00,002458
957,6500,195.0,2010004319,1,2015-06-30 00:00:00+00:00,002512
958,10600,318.0,2010004332,1,2015-06-30 00:00:00+00:00,002519
959,4700,141.0,2010004403,1,2015-06-30 00:00:00+00:00,300152
960,4900,147.0,2010004431,1,2015-06-30 00:00:00+00:00,300156
961,5600,168.0,2010004659,1,2015-06-30 00:00:00+00:00,300219
962,12900,387.0,2010004779,1,2015-06-30 00:00:00+00:00,300241
963,3200,96.0,2010004780,1,2015-06-30 00:00:00+00:00,300242
964,7800,234.0,2010004995,1,2015-06-30 00:00:00+00:00,002645
965,4000,120.0,2010005009,1,2015-06-30 00:00:00+00:00,300282
966,7600,228.0,2010005101,1,2015-06-30 00:00:00+00:00,300304
967,4100,123.0,2010007681,1,2015-06-30 00:00:00+00:00,300366
968,3000,90.0,2010007708,1,2015-06-30 00:00:00+00:00,002719
969,3200,96.0,2010009842,1,2015-06-30 00:00:00+00:00,300425
970,3300,99.0,2010009993,1,2015-06-30 00:00:00+00:00,603519
971,2100,63.0,2010009998,1,2015-06-30 00:00:00+00:00,002750
972,1100,33.0,2010010305,1,2015-06-30 00:00:00+00:00,300451
973,2400,72.0,2010010314,1,2015-06-30 00:00:00+00:00,300457
974,2300,69.0,2010010433,1,2015-06-30 00:00:00+00:00,300465
975,2500,75.0,2010010436,1,2015-06-30 00:00:00+00:00,300468
976,3800,114.0,2010010447,1,2015-06-30 00:00:00+00:00,603918
977,6200,186.0,2010010517,1,2015-06-30 00:00:00+00:00,603616
978,2600,78.0,2010010520,1,2015-06-30 00:00:00+00:00,002762
979,5900,177.0,2010010521,1,2015-06-30 00:00:00+00:00,002763
980,2200,66.0,2010010525,1,2015-06-30 00:00:00+00:00,300470
981,3200,96.0,2010010527,1,2015-06-30 00:00:00+00:00,300473
982,4500,135.0,2010010529,1,2015-06-30 00:00:00+00:00,300476
983,4300,129.0,2010010530,1,2015-06-30 00:00:00+00:00,300478
984,1700,51.0,2010010538,1,2015-06-30 00:00:00+00:00,300471
985,5800,174.0,2010000021,1,2015-07-01 00:00:00+00:00,600022
986,3000,90.0,2010000069,1,2015-07-01 00:00:00+00:00,600084
987,2000,60.0,2010000204,1,2015-07-01 00:00:00+00:00,600232
988,1000,30.0,2010000510,1,2015-07-01 00:00:00+00:00,600599
989,400,12.0,2010000688,1,2015-07-01 00:00:00+00:00,600777
990,300,9.0,2010000729,1,2015-07-01 00:00:00+00:00,600818
991,2800,84.0,2010000815,1,2015-07-01 00:00:00+00:00,600963
992,1500,45.0,2010000982,1,2015-07-01 00:00:00+00:00,000048
993,1200,36.0,2010001026,1,2015-07-01 00:00:00+00:00,000411
994,500,15.0,2010001207,1,2015-07-01 00:00:00+00:00,000687
995,1300,39.0,2010001457,1,2015-07-01 00:00:00+00:00,002014
996,1400,42.0,2010001509,1,2015-07-01 00:00:00+00:00,002066
997,800,24.0,2010001639,1,2015-07-01 00:00:00+00:00,002196
998,2100,63.0,2010001692,1,2015-07-01 00:00:00+00:00,002249
999,600,18.0,2010003619,1,2015-07-01 00:00:00+00:00,300078
1000,1800,54.0,2010003667,1,2015-07-01 00:00:00+00:00,002426
1001,1600,48.0,2010003974,1,2015-07-01 00:00:00+00:00,002458
1002,100,3.0,2010004319,1,2015-07-01 00:00:00+00:00,002512
1003,600,18.0,2010004332,1,2015-07-01 00:00:00+00:00,002519
1004,100,3.0,2010004403,1,2015-07-01 00:00:00+00:00,300152
1005,1100,33.0,2010004659,1,2015-07-01 00:00:00+00:00,300219
1006,2000,60.0,2010004779,1,2015-07-01 00:00:00+00:00,300241
1007,300,9.0,2010004780,1,2015-07-01 00:00:00+00:00,300242
1008,-7800,234.0,2010004995,1,2015-07-01 00:00:00+00:00,002645
1009,300,9.0,2010005009,1,2015-07-01 00:00:00+00:00,300282
1010,1500,45.0,2010005101,1,2015-07-01 00:00:00+00:00,300304
1011,700,21.0,2010007681,1,2015-07-01 00:00:00+00:00,300366
1012,100,3.0,2010007708,1,2015-07-01 00:00:00+00:00,002719
1013,400,12.0,2010009842,1,2015-07-01 00:00:00+00:00,300425
1014,700,21.0,2010009993,1,2015-07-01 00:00:00+00:00,603519
1015,100,3.0,2010010305,1,2015-07-01 00:00:00+00:00,300451
1016,400,12.0,2010010314,1,2015-07-01 00:00:00+00:00,300457
1017,100,3.0,2010010433,1,2015-07-01 00:00:00+00:00,300465
1018,400,12.0,2010010436,1,2015-07-01 00:00:00+00:00,300468
1019,800,24.0,2010010447,1,2015-07-01 00:00:00+00:00,603918
1020,1200,36.0,2010010517,1,2015-07-01 00:00:00+00:00,603616
1021,700,21.0,2010010521,1,2015-07-01 00:00:00+00:00,002763
1022,100,3.0,2010010525,1,2015-07-01 00:00:00+00:00,300470
1023,500,15.0,2010010527,1,2015-07-01 00:00:00+00:00,300473
1024,800,24.0,2010010529,1,2015-07-01 00:00:00+00:00,300476
1025,200,6.0,2010010530,1,2015-07-01 00:00:00+00:00,300478
1026,300,9.0,2010010538,1,2015-07-01 00:00:00+00:00,300471
1027,-43000,1290.0,2010000021,1,2015-07-02 00:00:00+00:00,600022
1028,-18600,558.0,2010000069,1,2015-07-02 00:00:00+00:00,600084
1029,-19900,597.0,2010000204,1,2015-07-02 00:00:00+00:00,600232
1030,-6400,192.0,2010000510,1,2015-07-02 00:00:00+00:00,600599
1031,-14200,426.0,2010000688,1,2015-07-02 00:00:00+00:00,600777
1032,-3200,96.0,2010000729,1,2015-07-02 00:00:00+00:00,600818
1033,-24300,729.0,2010000815,1,2015-07-02 00:00:00+00:00,600963
1034,-10000,300.0,2010000982,1,2015-07-02 00:00:00+00:00,000048
1035,-7200,216.0,2010001026,1,2015-07-02 00:00:00+00:00,000411
1036,-13100,393.0,2010001207,1,2015-07-02 00:00:00+00:00,000687
1037,-10200,306.0,2010001457,1,2015-07-02 00:00:00+00:00,002014
1038,-10500,315.0,2010001509,1,2015-07-02 00:00:00+00:00,002066
1039,-10000,300.0,2010001639,1,2015-07-02 00:00:00+00:00,002196
1040,-18900,567.0,2010001692,1,2015-07-02 00:00:00+00:00,002249
1041,-3700,111.0,2010003619,1,2015-07-02 00:00:00+00:00,300078
1042,-11600,348.0,2010003667,1,2015-07-02 00:00:00+00:00,002426
1043,-9800,294.0,2010003974,1,2015-07-02 00:00:00+00:00,002458
1044,-11200,336.0,2010004332,1,2015-07-02 00:00:00+00:00,002519
1045,-4900,147.0,2010004431,1,2015-07-02 00:00:00+00:00,300156
1046,-14900,447.0,2010004779,1,2015-07-02 00:00:00+00:00,300241
1047,-3500,105.0,2010004780,1,2015-07-02 00:00:00+00:00,300242
1048,-4300,129.0,2010005009,1,2015-07-02 00:00:00+00:00,300282
1049,-9100,273.0,2010005101,1,2015-07-02 00:00:00+00:00,300304
1050,-4800,144.0,2010007681,1,2015-07-02 00:00:00+00:00,300366
1051,-3100,93.0,2010007708,1,2015-07-02 00:00:00+00:00,002719
1052,-3600,108.0,2010009842,1,2015-07-02 00:00:00+00:00,300425
1053,-4000,120.0,2010009993,1,2015-07-02 00:00:00+00:00,603519
1054,25300,759.0,2010009998,1,2015-07-02 00:00:00+00:00,002750
1055,-1200,36.0,2010010305,1,2015-07-02 00:00:00+00:00,300451
1056,-2800,84.0,2010010314,1,2015-07-02 00:00:00+00:00,300457
1057,-2400,72.0,2010010433,1,2015-07-02 00:00:00+00:00,300465
1058,38600,1158.0,2010010436,1,2015-07-02 00:00:00+00:00,300468
1059,-4600,138.0,2010010447,1,2015-07-02 00:00:00+00:00,603918
1060,-7400,222.0,2010010517,1,2015-07-02 00:00:00+00:00,603616
1061,35200,1056.0,2010010520,1,2015-07-02 00:00:00+00:00,002762
1062,-6600,198.0,2010010521,1,2015-07-02 00:00:00+00:00,002763
1063,-2300,69.0,2010010525,1,2015-07-02 00:00:00+00:00,300470
1064,-3700,111.0,2010010527,1,2015-07-02 00:00:00+00:00,300473
1065,-5300,159.0,2010010529,1,2015-07-02 00:00:00+00:00,300476
1066,-4500,135.0,2010010530,1,2015-07-02 00:00:00+00:00,300478
1067,-2000,60.0,2010010538,1,2015-07-02 00:00:00+00:00,300471
1068,-27400,822.0,2010009998,1,2015-07-03 00:00:00+00:00,002750
1069,-41500,1245.0,2010010436,1,2015-07-03 00:00:00+00:00,300468
1070,-37800,1134.0,2010010520,1,2015-07-03 00:00:00+00:00,002762
1071,38500,1155.0,2010000560,1,2015-07-09 00:00:00+00:00,600649
1072,15300,459.0,2010009230,1,2015-07-09 00:00:00+00:00,603889
1073,45000,1350.0,2010010514,1,2015-07-09 00:00:00+00:00,601968
1074,18700,561.0,2010010522,1,2015-07-09 00:00:00+00:00,002766
1075,9300,279.0,2010010524,1,2015-07-09 00:00:00+00:00,300469
1076,9200,276.0,2010010531,1,2015-07-09 00:00:00+00:00,300479
1077,5800,174.0,2010010658,1,2015-07-09 00:00:00+00:00,300485
1078,13300,399.0,2010010659,1,2015-07-09 00:00:00+00:00,002768
1079,12500,375.0,2010010661,1,2015-07-09 00:00:00+00:00,002775
1080,10100,303.0,2010010665,1,2015-07-09 00:00:00+00:00,002776
1081,14800,444.0,2010010668,1,2015-07-09 00:00:00+00:00,002772
1082,30700,921.0,2010000011,1,2015-07-10 00:00:00+00:00,600010
1083,18900,567.0,2010000017,1,2015-07-10 00:00:00+00:00,600018
1084,-24900,747.0,2010000560,1,2015-07-10 00:00:00+00:00,600649
1085,12400,372.0,2010000734,1,2015-07-10 00:00:00+00:00,600823
1086,11300,339.0,2010000860,1,2015-07-10 00:00:00+00:00,601390
1087,-96700,2901.0,2010000916,1,2015-07-10 00:00:00+00:00,900935
1088,12700,381.0,2010000966,1,2015-07-10 00:00:00+00:00,000030
1089,20300,609.0,2010001166,1,2015-07-10 00:00:00+00:00,000631
1090,6300,189.0,2010001475,1,2015-07-10 00:00:00+00:00,002032
1091,22100,663.0,2010001507,1,2015-07-10 00:00:00+00:00,002064
1092,15900,477.0,2010001692,1,2015-07-10 00:00:00+00:00,002249
1093,7400,222.0,2010001859,1,2015-07-10 00:00:00+00:00,002271
1094,8400,252.0,2010003308,1,2015-07-10 00:00:00+00:00,002293
1095,5100,153.0,2010003391,1,2015-07-10 00:00:00+00:00,300037
1096,11400,342.0,2010003393,1,2015-07-10 00:00:00+00:00,300039
1097,7000,210.0,2010003396,1,2015-07-10 00:00:00+00:00,300042
1098,3000,90.0,2010003663,1,2015-07-10 00:00:00+00:00,002424
1099,6400,192.0,2010003708,1,2015-07-10 00:00:00+00:00,002446
1100,10600,318.0,2010003711,1,2015-07-10 00:00:00+00:00,002444
1101,25100,753.0,2010003991,1,2015-07-10 00:00:00+00:00,002463
1102,14100,423.0,2010004021,1,2015-07-10 00:00:00+00:00,300118
1103,10000,300.0,2010004243,1,2015-07-10 00:00:00+00:00,002493
1104,10900,327.0,2010004853,1,2015-07-10 00:00:00+00:00,300258
1105,9100,273.0,2010004956,1,2015-07-10 00:00:00+00:00,300277
1106,16400,492.0,2010004975,1,2015-07-10 00:00:00+00:00,002641
1107,9200,276.0,2010005062,1,2015-07-10 00:00:00+00:00,601800
1108,14400,432.0,2010006897,1,2015-07-10 00:00:00+00:00,300315
1109,9000,270.0,2010006921,1,2015-07-10 00:00:00+00:00,002677
1110,2800,84.0,2010008260,1,2015-07-10 00:00:00+00:00,300386
1111,-15300,459.0,2010009230,1,2015-07-10 00:00:00+00:00,603889
1112,5300,159.0,2010009230,1,2015-07-10 00:00:00+00:00,603889
1113,-29200,876.0,2010010514,1,2015-07-10 00:00:00+00:00,601968
1114,-12100,363.0,2010010522,1,2015-07-10 00:00:00+00:00,002766
1115,-6000,180.0,2010010524,1,2015-07-10 00:00:00+00:00,300469
1116,-5900,177.0,2010010531,1,2015-07-10 00:00:00+00:00,300479
1117,-3700,111.0,2010010658,1,2015-07-10 00:00:00+00:00,300485
1118,-8600,258.0,2010010659,1,2015-07-10 00:00:00+00:00,002768
1119,-8100,243.0,2010010661,1,2015-07-10 00:00:00+00:00,002775
1120,-6500,195.0,2010010665,1,2015-07-10 00:00:00+00:00,002776
1121,-9500,285.0,2010010668,1,2015-07-10 00:00:00+00:00,002772
1122,11200,336.0,2010000011,1,2015-07-13 00:00:00+00:00,600010
1123,7600,228.0,2010000017,1,2015-07-13 00:00:00+00:00,600018
1124,3400,102.0,2010000560,1,2015-07-13 00:00:00+00:00,600649
1125,3900,117.0,2010000734,1,2015-07-13 00:00:00+00:00,600823
1126,3900,117.0,2010000860,1,2015-07-13 00:00:00+00:00,601390
1127,24700,741.0,2010000916,1,2015-07-13 00:00:00+00:00,900935
1128,3300,99.0,2010000966,1,2015-07-13 00:00:00+00:00,000030
1129,5300,159.0,2010001166,1,2015-07-13 00:00:00+00:00,000631
1130,2000,60.0,2010001475,1,2015-07-13 00:00:00+00:00,002032
1131,5900,177.0,2010001507,1,2015-07-13 00:00:00+00:00,002064
1132,-15900,477.0,2010001692,1,2015-07-13 00:00:00+00:00,002249
1133,-7400,222.0,2010001859,1,2015-07-13 00:00:00+00:00,002271
1134,-8400,252.0,2010003308,1,2015-07-13 00:00:00+00:00,002293
1135,1300,39.0,2010003391,1,2015-07-13 00:00:00+00:00,300037
1136,3100,93.0,2010003393,1,2015-07-13 00:00:00+00:00,300039
1137,1900,57.0,2010003396,1,2015-07-13 00:00:00+00:00,300042
1138,700,21.0,2010003663,1,2015-07-13 00:00:00+00:00,002424
1139,1700,51.0,2010003708,1,2015-07-13 00:00:00+00:00,002446
1140,2800,84.0,2010003711,1,2015-07-13 00:00:00+00:00,002444
1141,6600,198.0,2010003991,1,2015-07-13 00:00:00+00:00,002463
1142,3700,111.0,2010004021,1,2015-07-13 00:00:00+00:00,300118
1143,2700,81.0,2010004243,1,2015-07-13 00:00:00+00:00,002493
1144,2800,84.0,2010004853,1,2015-07-13 00:00:00+00:00,300258
1145,2400,72.0,2010004956,1,2015-07-13 00:00:00+00:00,300277
